Open, Close, High, Low, Volume
2018-04-06 00:00:00-04:00,90.52,88.86,91.83,87.89,5157206
2018-04-09 00:00:00-04:00,90.43,89.55,92.4,89.47,5283908
2018-04-10 00:00:00-04:00,90.55,92.66,93.41,89.99,4706498
2018-04-11 00:00:00-04:00,91.62,92.68,93.5,91.44,5331673
2018-04-12 00:00:00-04:00,93.6897,92.14,93.6897,92.07,4125095
2018-04-13 00:00:00-04:00,92.63,91.83,92.64,91.12,3540039
2018-04-16 00:00:00-04:00,92.9,92.59,93.5,92.32,2799623
2018-04-17 00:00:00-04:00,93.21,93.59,115.12,92.6299,3476585
2018-04-18 00:00:00-04:00,94.01,94.31,94.61,93.03,3029216
2018-04-19 00:00:00-04:00,94.54,93,94.54,91.4,3860114
2018-04-20 00:00:00-04:00,93.41,92.62,93.8,92.02,3632696
2018-04-23 00:00:00-04:00,92.93,93.14,93.8,92.73,2450437
2018-04-24 00:00:00-04:00,92.95,91.34,93.48,90.44,3761628
2018-04-25 00:00:00-04:00,90.96,91.84,92.28,90.52,3898883
2018-04-26 00:00:00-04:00,94,97.51,98.55,93.58,10167493
2018-04-27 00:00:00-04:00,97.5,98.72,99.35,96.37,5079703
2018-04-30 00:00:00-04:00,99.05,96.55,99.42,96.52,4367442
2018-05-01 00:00:00-04:00,102.1,102.1,103.37,101.18,9152697
2018-05-02 00:00:00-04:00,101.17,100.37,101.76,99.96,5066512
2018-05-03 00:00:00-04:00,100.2,100.275,100.77,98.77,5198786
2018-05-04 00:00:00-04:00,99.9,100.18,100.93,99.12,3776598
2018-05-07 00:00:00-04:00,100.75,99.57,101.27,99.24,3886690
2018-05-08 00:00:00-04:00,99.13,99.42,99.78,98.7,4336392
2018-05-09 00:00:00-04:00,99.44,101.15,102.04,98.9,3645693
2018-05-10 00:00:00-04:00,102.58,102.84,103.805,101.93,3806447
2018-05-11 00:00:00-04:00,103.33,104.14,104.685,102.04,4845082
2018-05-14 00:00:00-04:00,104.4,105.9,106.3,104.33,5001939
2018-05-15 00:00:00-04:00,105.38,104.16,105.56,103.59,6338015
2018-05-16 00:00:00-04:00,104.46,105.005,105.65,104.2,5729854
2018-05-17 00:00:00-04:00,105.1,105.3,105.41,104.21,4969508
2018-05-18 00:00:00-04:00,105.27,105.97,106.78,105.11,3785471
2018-05-21 00:00:00-04:00,107,106.18,107.25,105.95,4355594
2018-05-22 00:00:00-04:00,106.5,106.29,107.24,106.1,6058247
2018-05-23 00:00:00-04:00,105.85,105.6,106.3155,104.74,6686914
2018-05-24 00:00:00-04:00,104.55,103.1122,104.55,101.61,8011785
2018-05-25 00:00:00-04:00,102.29,101.05,103.14,99.55,10829681
2018-05-29 00:00:00-04:00,100.27,99.5696,101.59,98.93,12371826
2018-05-30 00:00:00-04:00,101.72,103.01,103.157,100.83,20123657
2018-05-31 00:00:00-04:00,100.93,98.87,101.1,98.5,12675157
2018-06-01 00:00:00-04:00,97.93,98.07,99.43,97.9,8513589
2018-06-04 00:00:00-04:00,98.48,99.08,99.46,97.62,5209658
2018-06-05 00:00:00-04:00,99.11,99.24,100.335,98.7611,4701520
2018-06-06 00:00:00-04:00,99.25,99.97,99.99,98.32,3031901
2018-06-07 00:00:00-04:00,100.25,99.3,100.33,98.8707,3271050
2018-06-08 00:00:00-04:00,99.28,100.41,100.5,99,2412251
2018-06-11 00:00:00-04:00,100.56,99.79,101.08,99.41,4231696
2018-06-12 00:00:00-04:00,99.8,98.94,100.12,98.74,5100854
2018-06-13 00:00:00-04:00,98.92,97.6,99.23,97.51,4382096
2018-06-14 00:00:00-04:00,98.38,98.78,98.92,97.75,2797868
2018-06-15 00:00:00-04:00,98.74,99.57,99.865,98,5908977
2018-06-18 00:00:00-04:00,99.15,98.51,99.33,98.31,3194828
2018-06-19 00:00:00-04:00,97.89,98.03,98.38,96.9307,3622586
2018-06-20 00:00:00-04:00,98.22,98.27,99.55,97.84,3976242
2018-06-21 00:00:00-04:00,97.71,95.57,97.9925,95.26,5665675
2018-06-22 00:00:00-04:00,96.06,93.5,96.11,93.43,6359626
2018-06-25 00:00:00-04:00,93.73,93.04,94.38,92.1,3927400
2018-06-26 00:00:00-04:00,93.36,92.12,93.86,92.075,3339742
2018-06-27 00:00:00-04:00,92.36,91.48,93.27,91.47,4101965
2018-06-28 00:00:00-04:00,91.34,92.43,92.61,90.81,4932707
2018-06-29 00:00:00-04:00,92.84,92.7,94.46,92.56,3785346
2018-07-02 00:00:00-04:00,92.06,93.12,93.3,91.85,2756902
2018-07-03 00:00:00-04:00,93.58,93.68,94.37,93.12,1774089
2018-07-05 00:00:00-04:00,94.46,94.52,95.06,93.95,3363374
2018-07-06 00:00:00-04:00,95.2,96.94,97.07,94.96,4398069
2018-07-09 00:00:00-04:00,97.98,97.03,98.35,96.92,4494412
2018-07-10 00:00:00-04:00,97.11,98.82,98.95,96.68,3558698
2018-07-11 00:00:00-04:00,96.26,94.96,97.5,94.87,4847526
2018-07-12 00:00:00-04:00,94.92,95.6,95.665,94.1,2850253
2018-07-13 00:00:00-04:00,94.96,96.63,96.8628,94.94,2486091
2018-07-16 00:00:00-04:00,96.76,96.24,96.82,95.26,2300855
2018-07-17 00:00:00-04:00,96.27,95.44,97.17,95.33,3099516
2018-07-18 00:00:00-04:00,95.27,94.4,95.434,94.33,3600864
2018-07-19 00:00:00-04:00,93.22,89.95,93.28,87.76,17275762
2018-07-20 00:00:00-04:00,88.71,88.9,89.64,86.76,9917628
2018-07-23 00:00:00-04:00,89.17,89.4,89.99,88.6356,5049766
2018-07-24 00:00:00-04:00,90.51,91.53,91.61,89.75,6577242
2018-07-25 00:00:00-04:00,91.08,93.12,93.51,91.08,5905284
2018-07-26 00:00:00-04:00,93.95,93.89,94.56,92.5352,5669674
2018-07-27 00:00:00-04:00,91.34,90.56,92.2665,88.77,11118739
2018-07-30 00:00:00-04:00,90.67,91.46,91.54,89.38,5353402
2018-07-31 00:00:00-04:00,91.65,92.24,92.63,91.3301,6030648
2018-08-01 00:00:00-04:00,92.29,93.92,94.48,92.28,4274663
2018-08-02 00:00:00-04:00,93.58,95.13,95.8625,93.41,4526517
2018-08-03 00:00:00-04:00,94.89,96.54,96.85,94.82,3901006
2018-08-06 00:00:00-04:00,96.26,97.07,97.55,95.7406,3593220
2018-08-07 00:00:00-04:00,97.3,94.07,98.35,93.74,8080248
2018-08-08 00:00:00-04:00,93.52,93.73,94.0816,92.87,3966226
2018-08-09 00:00:00-04:00,94.2,95.48,96.14,93.47,5406024
2018-08-10 00:00:00-04:00,95.35,95.81,96.74,95.3069,3738439
2018-08-13 00:00:00-04:00,96,96.76,97.58,95.81,4908421
2018-08-14 00:00:00-04:00,96.72,95.92,97.35,95.74,4437871
2018-08-15 00:00:00-04:00,95.92,97.41,97.79,95.61,5510911
2018-08-16 00:00:00-04:00,97.84,98.24,98.65,97.06,4889342
2018-08-17 00:00:00-04:00,98.22,98.8,99.15,96.4201,5108250
2018-08-20 00:00:00-04:00,99.33,97.66,100.23,97.47,3499958
2018-08-21 00:00:00-04:00,97.86,97.74,98.05,96.8,3069421
2018-08-22 00:00:00-04:00,97.84,97.66,98.32,97.13,2390218
2018-08-23 00:00:00-04:00,97.69,97.15,97.85,96.89,1633457
2018-08-24 00:00:00-04:00,97.14,97.4,97.59,96.55,1922126
2018-08-27 00:00:00-04:00,98.11,98,98.3,97.3,1805281
2018-08-28 00:00:00-04:00,97.79,97.27,98.7,97.1,2694280
2018-08-29 00:00:00-04:00,97.43,97.6,97.83,96.03,3089029
2018-08-30 00:00:00-04:00,97.5,96.79,97.73,96.56,2806529
2018-08-31 00:00:00-04:00,96.25,95.99,96.69,93.95,2874730
2018-09-04 00:00:00-04:00,95.97,94.55,95.97,94.08,3514614
2018-09-05 00:00:00-04:00,94.34,95.19,95.25,94.09,3691643
2018-09-06 00:00:00-04:00,94.79,93.74,95.08,92.79,4192723
2018-09-07 00:00:00-04:00,93.65,94.19,94.35,91.6,3188412
2018-09-10 00:00:00-04:00,94.98,93.82,95.17,93.7003,2042072
2018-09-11 00:00:00-04:00,93.72,93.18,93.733,92.88,1951853
2018-09-12 00:00:00-04:00,92.39,93.25,93.94,92.04,2073428
2018-09-13 00:00:00-04:00,93.42,96.33,96.37,93.405,3811609
2018-09-14 00:00:00-04:00,96.29,95.68,96.4,94.92,2437136
2018-09-17 00:00:00-04:00,95.27,95.37,96.16,94.8,2192051
2018-09-18 00:00:00-04:00,95.34,92.61,96.07,92.41,8588734
2018-09-19 00:00:00-04:00,91.18,91.02,92.24,90.3999,6570729
2018-09-20 00:00:00-04:00,91.53,92.68,93.119,90.62,4532107
2018-09-21 00:00:00-04:00,92.85,92.05,93.33,92.05,4549404
2018-09-24 00:00:00-04:00,92.371,93.43,95.17,91.95,4924284
2018-09-25 00:00:00-04:00,93.52,93.78,94.64,93.4,3719714
2018-09-26 00:00:00-04:00,94.255,94.18,95.11,93.85,3632046
2018-09-27 00:00:00-04:00,94.39,94.14,94.8905,93.96,2254365
2018-09-28 00:00:00-04:00,94,94.6,95.1575,93.84,3234943
2018-10-01 00:00:00-04:00,94.74,95,95.635,94.33,2722558
2018-10-02 00:00:00-04:00,95.34,94.24,95.35,93.47,5314954
2018-10-03 00:00:00-04:00,94.64,96.03,96.6,94.6,3513528
2018-10-04 00:00:00-04:00,95.81,93.84,95.81,92.31,3726746
2018-10-05 00:00:00-04:00,94.1,94.37,95.27,92.91,2781011
2018-10-08 00:00:00-04:00,94.07,94.84,95.373,93.75,2393806
2018-10-09 00:00:00-04:00,94.71,94.54,95.26,93.8,2462963
2018-10-10 00:00:00-04:00,93.85,93.11,95.39,92.99,3859288
2018-10-11 00:00:00-04:00,93,90.7,93.48,89.608,9111111
2018-10-12 00:00:00-04:00,90.71,90.66,91.08,88.901,5009326
2018-10-15 00:00:00-04:00,90.51,89.18,90.6,89.18,3993199
2018-10-16 00:00:00-04:00,89.8443,91.91,91.98,89.5801,3635545
2018-10-17 00:00:00-04:00,91.76,92.23,92.41,90.83,1892007
2018-10-18 00:00:00-04:00,92.145,89.94,92.4,89.22,3420968
2018-10-19 00:00:00-04:00,89.26,87.99,89.99,87.98,5051276
2018-10-22 00:00:00-04:00,88.53,84.25,88.53,83.5,6574719
2018-10-23 00:00:00-04:00,82.58,82.95,84.59,81.5,7078716
2018-10-24 00:00:00-04:00,82.84,79.38,83.13,79.26,7653222
2018-10-25 00:00:00-04:00,80.4,81.75,83.19,79.64,7818251
2018-10-26 00:00:00-04:00,81.02,80.77,81.53,79.43,4669182
2018-10-29 00:00:00-04:00,82.15,81.39,83.21,79.94,3816644
2018-10-30 00:00:00-04:00,81.93,81.6,82.88,80.13,4297217
2018-10-31 00:00:00-04:00,80.98,77.88,81.64,77.74,10807909
2018-11-01 00:00:00-04:00,77.71,80.04,80.65,77.5,9232021
2018-11-02 00:00:00-04:00,84.19,79.56,84.42,78.76,10317057
2018-11-05 00:00:00-05:00,79.45,82.54,83.83,79.27,7229571
2018-11-06 00:00:00-05:00,82.73,83.64,84.23,82.3077,7282247
2018-11-07 00:00:00-05:00,84.15,86.98,87.22,84.14,9163883
2018-11-08 00:00:00-05:00,87.13,87.73,89.71,87,7310395
2018-11-09 00:00:00-05:00,87.83,88.78,89.53,87.56,6189623
2018-11-12 00:00:00-05:00,88.75,89.68,89.885,88.5,6594476
2018-11-13 00:00:00-05:00,90,88.22,90.88,88.2,5920110
2018-11-14 00:00:00-05:00,89.05,88.32,89.4,86.4534,6413886
2018-11-15 00:00:00-05:00,87.63,90.14,90.32,85.96,7753280
2018-11-16 00:00:00-05:00,89.73,91.55,92,89.2,7475230
2018-11-19 00:00:00-05:00,91.29,89.45,92.34,89.11,5049192
2018-11-20 00:00:00-05:00,89,88.09,89.71,87.86,3964557
2018-11-21 00:00:00-05:00,88.5,86.21,88.78,85.37,5384068
2018-11-23 00:00:00-05:00,85.6,85.64,86.55,84.9001,1324967
2018-11-26 00:00:00-05:00,86.39,86.27,87.25,85.21,3553637
2018-11-27 00:00:00-05:00,86.22,87.68,87.7,85.5,3834908
2018-11-28 00:00:00-05:00,88.04,88.92,88.96,86.56,3080513
2018-11-29 00:00:00-05:00,89.01,89.94,90.33,88.36,3303812
2018-11-30 00:00:00-05:00,90.26,93.64,93.67,89.87,6439061
2018-12-03 00:00:00-05:00,94.3184,93.69,94.717,92.82,5344523
2018-12-04 00:00:00-05:00,93.916,90.54,94.98,90.4,4588213
2018-12-06 00:00:00-05:00,89.7,90.28,90.48,87.17,6769249
2018-12-07 00:00:00-05:00,89.93,86.94,90,86.37,4804744
2018-12-10 00:00:00-05:00,86.67,87.59,87.88,84.6,3147035
2018-12-11 00:00:00-05:00,88.62,88.18,89.44,86.66,3498435
2018-12-12 00:00:00-05:00,89.32,88.63,90.17,88.36,3083840
2018-12-13 00:00:00-05:00,89.37,87.71,89.99,87.37,3492575
2018-12-14 00:00:00-05:00,86.8,85.62,87.16,85.08,3931226
2018-12-17 00:00:00-05:00,85.07,84.9,86.88,84.2,4880976
2018-12-18 00:00:00-05:00,85.46,83.6,85.5,82.8,4385374
2018-12-19 00:00:00-05:00,84.33,83.52,86.3,82.65,4466197
2018-12-20 00:00:00-05:00,82.99,85.32,86.48,82.41,7835650
2018-12-21 00:00:00-05:00,84.63,84.93,88.71,83.22,10617083
2018-12-24 00:00:00-05:00,84.85,84.17,86.44,83.6,4277976
2018-12-26 00:00:00-05:00,84.74,89.04,89.09,84.6227,5375230
2018-12-27 00:00:00-05:00,87.95,89.85,89.93,86.86,5964138
2018-12-28 00:00:00-05:00,90.09,91.09,92.82,90,5244127
2018-12-31 00:00:00-05:00,91.6,91.41,92.99,91.23,4467881
2019-01-02 00:00:00-05:00,91.24,89.08,91.26,88.42,5797548
2019-01-03 00:00:00-05:00,88.64,86.42,88.8,86.2,5562508
2019-01-04 00:00:00-05:00,87.75,88.99,89.14,86.27,6396640
2019-01-07 00:00:00-05:00,90.07,90.4,90.757,89.2,4834491
2019-01-08 00:00:00-05:00,91.2,90.87,92.3,90.4,6163978
2019-01-09 00:00:00-05:00,90.88,87.5,91.39,87.46,8670045
2019-01-10 00:00:00-05:00,87.88,88.16,88.88,87.12,5283146
2019-01-11 00:00:00-05:00,87.54,88.195,88.3,87.54,4562961
2019-01-14 00:00:00-05:00,86.97,84.77,86.97,84.49,4992607
2019-01-15 00:00:00-05:00,84.93,85.43,85.68,84.45,6446089
2019-01-16 00:00:00-05:00,85.66,85.53,86.39,85.45,3722478
2019-01-17 00:00:00-05:00,85.54,87.4298,87.685,85.42,4979794
2019-01-18 00:00:00-05:00,88.45,89.34,89.44,86.92,5282258
2019-01-22 00:00:00-05:00,88.86,88.42,89.36,87.9,4678747
2019-01-23 00:00:00-05:00,88.8375,88.4,89.28,87.7,3945113
2019-01-24 00:00:00-05:00,88.33,86.17,88.44,85.1,7035336
2019-01-25 00:00:00-05:00,82.51,80.49,82.61,79.43,18730870
2019-01-28 00:00:00-05:00,80,77.02,80.1,76.6801,13114645
2019-01-29 00:00:00-05:00,77.025,77.35,78.16,75.77,12714410
2019-01-30 00:00:00-05:00,77.69,79.03,79.185,76.98,7076161
2019-01-31 00:00:00-05:00,78.95,80.3801,81.31,78.71,7542383
2019-02-01 00:00:00-05:00,80.25,80.465,80.7342,79.11,5954624
2019-02-04 00:00:00-05:00,80.3,78.43,80.36,77.52,8748021
2019-02-05 00:00:00-05:00,78.56,79.67,80.055,78.22,5657039
2019-02-06 00:00:00-05:00,79.6,79,79.89,78.79,3647493
2019-02-07 00:00:00-05:00,78.35,79.135,79.22,77.81,4743051
2019-02-08 00:00:00-05:00,79.03,79.53,79.86,78.89,3437589
2019-02-11 00:00:00-05:00,79.89,79.79,80.1819,79.1701,2896973
2019-02-12 00:00:00-05:00,79.99,79.83,80.12,78.57,5279070
2019-02-13 00:00:00-05:00,80.34,80.81,81.32,80.29,3533473
2019-02-14 00:00:00-05:00,80.45,80.53,80.68,79.72,2842376
2019-02-15 00:00:00-05:00,81.13,80.825,81.7,80.16,5371410
2019-02-19 00:00:00-05:00,80.5,80.515,81.52,80.23,4965867
2019-02-20 00:00:00-05:00,80.53,80.02,80.6,79.14,4589182
2019-02-21 00:00:00-05:00,79.74,78.75,79.91,78.1,5640722
2019-02-22 00:00:00-05:00,79.16,80.01,80.19,78.2437,4365140
2019-02-25 00:00:00-05:00,80.46,80.32,80.62,79.88,4378807
2019-02-26 00:00:00-05:00,80.2,80.5,80.86,80.02,3470661
2019-02-27 00:00:00-05:00,80.14,79.42,80.14,78.8,3513174
2019-02-28 00:00:00-05:00,79.46,79.26,79.71,78.745,4586706
2019-03-01 00:00:00-05:00,79.77,80.13,80.85,79.28,7732554
2019-03-04 00:00:00-05:00,80.4,79.46,80.73,79.1134,4673816
2019-03-05 00:00:00-05:00,79.38,78.93,79.9,78.72,4362099
2019-03-06 00:00:00-05:00,79.13,78.09,79.13,77.555,4772319
2019-03-07 00:00:00-05:00,77.77,78.22,79.12,77.44,4824796
2019-03-08 00:00:00-05:00,77.67,77.56,78.0375,77.09,4988835
2019-03-11 00:00:00-04:00,77.57,78.08,78.31,77.27,6440567
2019-03-12 00:00:00-04:00,78.48,78.74,79.14,78.05,5257650
2019-03-13 00:00:00-04:00,78.92,78.92,79.3,78.15,4848913
2019-03-14 00:00:00-04:00,79,79.95,80.4,78.41,5125193
2019-03-15 00:00:00-04:00,80.055,81.39,81.46,79.11,5737657
2019-03-18 00:00:00-04:00,81.34,80.64,81.75,80.28,4193357
2019-03-19 00:00:00-04:00,80.33,80.85,81.29,80.32,3779377
2019-03-20 00:00:00-04:00,80.72,80.41,80.905,80.06,3713859
2019-03-21 00:00:00-04:00,79.88,81.24,81.31,79.26,4422984
2019-03-22 00:00:00-04:00,80.78,79.78,81.99,79.69,4070968
2019-03-25 00:00:00-04:00,79.5,79.53,80.04,78.41,3521123
2019-03-26 00:00:00-04:00,79.85,80.76,81.19,79.8,4327876
2019-03-27 00:00:00-04:00,81,79.9,81,79.8,3450269
2019-03-28 00:00:00-04:00,80.33,79.94,80.49,79.5,2529845
2019-03-29 00:00:00-04:00,80.08,80.59,80.9,79.96,5469055
2019-04-01 00:00:00-04:00,80.98,80.755,81.11,79.97,1872291
2019-04-02 00:00:00-04:00,80.89,83.07,83.49,77.57,5655984
2019-04-03 00:00:00-04:00,83.62,83.08,84.73,82.79,4635312
2019-04-04 00:00:00-04:00,83.04,82.8,83.38,80.016,3824430
2019-04-05 00:00:00-04:00,82.82,83.45,84.18,82.67,3297118
2019-04-08 00:00:00-04:00,83.7,83.98,84,82.78,2907093
2019-04-09 00:00:00-04:00,83.77,82.69,83.78,82.5,3146429
2019-04-10 00:00:00-04:00,83.2,82.97,83.38,82.6,2949423
2019-04-11 00:00:00-04:00,83.2,81.77,83.25,81.23,8076210
2019-04-12 00:00:00-04:00,80.67,80.78,81.81,79.84,3886397
2019-04-15 00:00:00-04:00,80.96,81.01,81.505,80.37,2674544
2019-04-16 00:00:00-04:00,81.11,80.2,81.3,80.015,3151055
2019-04-17 00:00:00-04:00,80.1,77.97,80.2,77.55,5992426
2019-04-18 00:00:00-04:00,78.06,77.57,78.21,76.81,7152754
2019-04-22 00:00:00-04:00,77.6,78.12,79.1,77.5,4893410
2019-04-23 00:00:00-04:00,78.15,78.65,79.66,77.75,8595105
2019-04-24 00:00:00-04:00,79.23,78.68,79.59,77,6108920
2019-04-25 00:00:00-04:00,80.05,79.32,80.47,76.91,9707665
2019-04-26 00:00:00-04:00,79.67,79.7,80.65,79.4,4994756
2019-04-29 00:00:00-04:00,80.46,80.29,80.976,79.91,4725458
2019-04-30 00:00:00-04:00,80.68,79.29,80.69,78.68,5143848
2019-05-01 00:00:00-04:00,79.6,78.88,79.68,78.61,3873549
2019-05-02 00:00:00-04:00,78.73,78.46,78.78,77.6,4146293
2019-05-03 00:00:00-04:00,78.72,78.67,78.8,78.25,3659145
2019-05-06 00:00:00-04:00,77.75,79.26,79.52,77.34,4224121
2019-05-07 00:00:00-04:00,78.6,77.94,78.99,77.17,3474830
2019-05-08 00:00:00-04:00,77.95,78,78.89,77.32,2724908
2019-05-09 00:00:00-04:00,77.51,77.895,78.13,76.73,3255896
2019-05-10 00:00:00-04:00,77.45,77.48,77.73,75.62,4161294
2019-05-13 00:00:00-04:00,76.3,76.85,77.3,76.17,3179941
2019-05-14 00:00:00-04:00,77.16,78.43,79.355,77,5383165
2019-05-15 00:00:00-04:00,78.51,78.79,79.15,77.48,4184675
2019-05-16 00:00:00-04:00,78.98,79.48,80.75,78.71,4710646
2019-05-17 00:00:00-04:00,78.53,79.44,80.08,78.02,5031279
2019-05-20 00:00:00-04:00,79.02,79.83,80.39,78.91,3983657
2019-05-21 00:00:00-04:00,80.33,80.89,81.5,78.829,4114628
2019-05-22 00:00:00-04:00,80.51,81.59,81.75,79.88,3768145
2019-05-23 00:00:00-04:00,80.39,81.17,81.63,80.32,2737080
2019-05-24 00:00:00-04:00,81.09,80.06,81.1,79.8701,3265577
2019-05-28 00:00:00-04:00,80,77.97,80.1,77.92,4393212
2019-05-29 00:00:00-04:00,77.57,78.01,78.275,77.1,3644008
2019-05-30 00:00:00-04:00,78.52,77.62,78.59,77.13,2992197
2019-05-31 00:00:00-04:00,77.31,76.7,77.57,76.4,2962212
2019-06-03 00:00:00-04:00,76.63,75.7,76.84,73.81,7333398
2019-06-04 00:00:00-04:00,76.14,76.8,77.44,75.9,5185651
2019-06-05 00:00:00-04:00,77.41,77.06,78.17,76.66,2643104
2019-06-06 00:00:00-04:00,77.16,77.1,77.72,76.86,3105723
2019-06-07 00:00:00-04:00,77.49,77.44,78.38,77.08,3382610
2019-06-10 00:00:00-04:00,77.46,76.96,77.75,76.6,3563463
2019-06-11 00:00:00-04:00,77.49,78.18,78.9,77.49,3526673
2019-06-12 00:00:00-04:00,78.25,78.6,79.245,78.18,2721969
2019-06-13 00:00:00-04:00,78.93,78.94,79.2,78.297,2302401
2019-06-14 00:00:00-04:00,78.95,78.7,79.34,78.21,3392870
2019-06-17 00:00:00-04:00,78.4,78.65,79.05,78.4,2200944
2019-06-18 00:00:00-04:00,78.88,78.25,79.2,77.01,4673872
2019-06-19 00:00:00-04:00,78.4,77.61,78.48,77.2901,4387383
2019-06-20 00:00:00-04:00,78.24,78.34,79.17,78.08,3373214
2019-06-21 00:00:00-04:00,78.15,78.81,79.08,76.43,5645017
2019-06-24 00:00:00-04:00,78.41,78.41,79.31,77.85,2966426
2019-06-25 00:00:00-04:00,70.47,65.5901,70.67,65.055,78310756
2019-06-26 00:00:00-04:00,67.24,68,68.41,66.8,39218436
2019-06-27 00:00:00-04:00,68.16,69.99,70.6,68.1,20669691
2019-06-28 00:00:00-04:00,70.65,72.71,72.74,70.525,17249219
2019-07-01 00:00:00-04:00,73.5,73.44,73.85,72.28,16460541
2019-07-02 00:00:00-04:00,73.2,74.23,74.25,72.32,11366331
2019-07-03 00:00:00-04:00,74.35,74.96,74.97,73.78,6458682
2019-07-05 00:00:00-04:00,74.65,72.97,74.79,72.61,9051765
2019-07-08 00:00:00-04:00,72.52,71.2,73,70.88,11281425
2019-07-09 00:00:00-04:00,71.18,71.25,72.45,70.89,9145269
2019-07-10 00:00:00-04:00,71.58,71.61,71.74,70.96,7553960
2019-07-11 00:00:00-04:00,72.3,71.23,72.4,69.85,12162237
2019-07-12 00:00:00-04:00,70.3,70.21,70.3,68.54,10423034
2019-07-15 00:00:00-04:00,70.31,70.29,71.02,69.7,8647765
2019-07-16 00:00:00-04:00,70.15,69.17,70.3,69.13,8825515
2019-07-17 00:00:00-04:00,69.33,68.32,69.86,68.31,10043697
2019-07-18 00:00:00-04:00,68.57,68.25,68.95,68,7324284
2019-07-19 00:00:00-04:00,68.14,68.52,68.82,68.1,7848367
2019-07-22 00:00:00-04:00,68.5,68.03,68.75,67.84,7960540
2019-07-23 00:00:00-04:00,68,67.74,68.44,67.6,7158335
2019-07-24 00:00:00-04:00,67.77,67.49,67.8936,66.76,9845182
2019-07-25 00:00:00-04:00,67.46,66.68,67.87,66.5,10391788
2019-07-26 00:00:00-04:00,67.64,67.76,69.14,67.37,11000154
2019-07-29 00:00:00-04:00,67.87,67.18,68.41,66.88,9156182
2019-07-30 00:00:00-04:00,66.92,67.19,67.53,66.26,7468566
2019-07-31 00:00:00-04:00,66.91,66.59,67.38,65.63,7350252
2019-08-01 00:00:00-04:00,66.93,65.8,67.2,65.11,11457484
2019-08-02 00:00:00-04:00,65.5,65.35,65.785,65.03,6626190
2019-08-05 00:00:00-04:00,64.98,65.22,66.12,64.54,9889970
2019-08-06 00:00:00-04:00,65.27,64.76,65.84,64.29,8914315
2019-08-07 00:00:00-04:00,64.38,64.47,68.72,63.31,7843648
2019-08-08 00:00:00-04:00,64.79,65.45,65.45,64.33,5957012
2019-08-09 00:00:00-04:00,65.27,65.59,66.87,64.29,9312316
2019-08-12 00:00:00-04:00,65.24,64.53,65.4799,64.075,4837145
2019-08-13 00:00:00-04:00,64.86,65,65.925,64.64,6080870
2019-08-14 00:00:00-04:00,64.5,63.51,64.9899,63.5,7569308
2019-08-15 00:00:00-04:00,64.12,62.96,64.24,62.66,8123860
2019-08-16 00:00:00-04:00,63.51,64.45,64.81,63.07,7367963
2019-08-19 00:00:00-04:00,65.04,66.55,66.875,64.975,7909013
2019-08-20 00:00:00-04:00,67.38,66.42,68.462,66.33,10945741
2019-08-21 00:00:00-04:00,67.34,67.5519,67.92,66.6,6836437
2019-08-22 00:00:00-04:00,67.87,67.55,68.03,66.81,5512465
2019-08-23 00:00:00-04:00,67.28,66,67.79,65.48,7081463
2019-08-26 00:00:00-04:00,66.43,66.44,66.93,66.08,4350330
2019-08-27 00:00:00-04:00,66.67,65.63,66.98,65.49,6432924
2019-08-28 00:00:00-04:00,65.57,66.06,66.38,65.4,5924034
2019-08-29 00:00:00-04:00,66.73,66.21,67.03,65.955,4896605
2019-08-30 00:00:00-04:00,66.4,65.73,66.43,65.49,4872948
2019-09-03 00:00:00-04:00,65.78,65.38,65.8,64.93,6378095
2019-09-04 00:00:00-04:00,65.67,66.37,66.42,64.44,8359864
2019-09-05 00:00:00-04:00,66.64,67.04,67.295,66.43,4773752
2019-09-06 00:00:00-04:00,67.26,67.64,68.12,67,6168704
2019-09-09 00:00:00-04:00,67.96,66.72,68,66.31,8655792
2019-09-10 00:00:00-04:00,66.07,68.17,68.17,65.65,9402728
2019-09-11 00:00:00-04:00,68.38,69.53,69.74,68.06,7392540
2019-09-12 00:00:00-04:00,70.76,70.84,71.17,70.19,7943287
2019-09-13 00:00:00-04:00,71.15,70.53,71.51,70.48,6937997
2019-09-16 00:00:00-04:00,70.37,70.59,70.96,69.7229,5036313
2019-09-17 00:00:00-04:00,70.51,71.58,72.09,70.36,6997185
2019-09-18 00:00:00-04:00,71.68,71.3,71.82,70.81,4672119
2019-09-19 00:00:00-04:00,71.4,71.67,71.91,71.21,4717482
2019-09-20 00:00:00-04:00,72,72.4,73,72,11434305
2019-09-23 00:00:00-04:00,72.33,72.97,73.78,72.05,6614666
2019-09-24 00:00:00-04:00,73.83,73,73.83,72.17,6991630
2019-09-25 00:00:00-04:00,72.88,72.08,73.24,72.02,4969882
2019-09-26 00:00:00-04:00,72.95,74.03,74.455,72.62,8961559
2019-09-27 00:00:00-04:00,74.21,74.87,75.14,73.92,6015781
2019-09-30 00:00:00-04:00,74.95,75.73,76.44,74.95,6668518
2019-10-01 00:00:00-04:00,75.89,73.23,76.03,72.94,9972431
2019-10-02 00:00:00-04:00,72.89,72.18,73,71.57,7055514
2019-10-03 00:00:00-04:00,72.4229,73.91,73.945,72.17,5168716
2019-10-04 00:00:00-04:00,74.22,74.66,75.06,73.95,5536978
